No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College,Team,URL,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
25,Ajay Mitchell,0.0,6-5,200.0,"June 25, 2002",beBE,R,UC Santa Barbara,OKC,https://www.basketball-reference.com/players/m/mitchaj01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Jaylin Williams,0.0,6-8,250.0,"June 29, 2002",usUS,2,Arkansas,OKC,https://www.basketball-reference.com/players/w/willija01.html,1999-00,Did not play - injury,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Ousmane Dieng,C,6-10,222.0,"May 21, 2003",frFR,2,,OKC,https://www.basketball-reference.com/players/d/diengou01.html,2024-25,21.0,OKC,NBA,33.0,1.0,11.9,1.6,3.7,0.431,0.7,2.2,0.324,0.9,1.6,0.577,0.524,0.3,0.5,0.688,0.5,1.9,2.4,0.9,0.5,0.2,0.5,1.0,4.2
14,Adam Flagler(TW),0.0,6-3,195.0,"December 1, 1999",usUS,1,"Presbyterian College,Baylor",OKC,https://www.basketball-reference.com/players/f/flaglad01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Branden Carlson(TW),0.0,7-0,220.0,"June 14, 1999",usUS,R,Utah,OKC,https://www.basketball-reference.com/players/c/carlsbr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Chet Holmgren,C,7-1,213.0,"May 1, 2002",usUS,1,Gonzaga,OKC,https://www.basketball-reference.com/players/h/holmgch01.html,2024-25,22.0,OKC,NBA,18.0,18.0,26.3,5.2,10.6,0.495,1.3,3.6,0.359,3.9,7.0,0.563,0.555,3.3,4.3,0.756,1.8,6.7,8.5,1.9,0.9,2.7,2.0,1.9,15.0
88,Alex Ducas(TW),0.0,6-6,222.0,"December 11, 2000",auAU,R,Saint Mary's,OKC,https://www.basketball-reference.com/players/d/ducasal01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Nikola TopiÄ,0.0,6-6,201.0,"August 10, 2005",rsRS,R,,OKC,https://www.basketball-reference.com/players/t/topiäni01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Kentavious Caldwell-Pope,SG,6-5,204.0,"February 18, 1993",usUS,11,Georgia,ORL,https://www.basketball-reference.com/players/c/caldwke01.html,2024-25,31.0,ORL,NBA,62.0,62.0,30.3,3.1,7.3,0.424,1.4,4.4,0.311,1.8,3.0,0.589,0.516,1.1,1.3,0.866,0.4,1.7,2.1,1.7,1.4,0.5,0.8,2.0,8.7
0,Anthony Black,PG,6-7,198.0,"January 20, 2004",usUS,1,Arkansas,ORL,https://www.basketball-reference.com/players/b/blackan01.html,2024-25,21.0,ORL,NBA,61.0,9.0,24.0,3.2,7.6,0.416,0.7,2.3,0.301,2.5,5.3,0.467,0.462,2.0,2.7,0.745,0.6,2.1,2.7,3.1,1.0,0.5,1.8,2.2,9.0
23,Tristan Da Silva,0.0,6-8,217.0,"May 15, 2001",deDE,R,Colorado,ORL,https://www.basketball-reference.com/players/s/silvatr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Cole Anthony,PG,6-2,185.0,"May 15, 2000",usUS,4,UNC,ORL,https://www.basketball-reference.com/players/a/anthoco01.html,2024-25,24.0,ORL,NBA,59.0,21.0,18.6,3.6,8.4,0.427,1.1,3.2,0.354,2.4,5.2,0.472,0.495,1.4,1.8,0.817,0.7,2.3,3.1,2.9,0.7,0.5,1.6,2.4,9.7
1,Jonathan Isaac,PF,6-10,230.0,"October 3, 1997",usUS,5,Florida State,ORL,https://www.basketball-reference.com/players/i/isaacjo01.html,2024-25,27.0,ORL,NBA,56.0,0.0,16.1,2.0,4.9,0.411,0.6,2.4,0.261,1.4,2.5,0.553,0.475,1.0,1.4,0.679,1.8,3.0,4.8,0.5,0.8,1.1,0.4,1.4,5.6
35,Goga Bitadze,C,6-11,250.0,"July 20, 1999",geGE,5,,ORL,https://www.basketball-reference.com/players/b/bitadgo01.html,2024-25,25.0,ORL,NBA,54.0,41.0,22.4,3.3,5.3,0.625,0.0,0.4,0.091,3.3,4.9,0.669,0.628,1.3,2.0,0.636,2.5,4.8,7.3,2.1,0.7,1.6,1.2,2.2,8.0
34,Wendell Carter Jr.,0.0,6-10,270.0,"April 16, 1999",usUS,6,Duke,ORL,https://www.basketball-reference.com/players/j/jr.wewe01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jett Howard,SF,6-8,215.0,"September 14, 2003",usUS,1,Michigan,ORL,https://www.basketball-reference.com/players/h/howarje01.html,2024-25,21.0,ORL,NBA,52.0,0.0,11.5,1.6,4.3,0.367,0.9,3.1,0.306,0.6,1.2,0.525,0.477,0.3,0.4,0.75,0.4,0.8,1.2,0.8,0.3,0.2,0.5,1.1,4.3
22,Franz Wagner,SF,6-10,225.0,"August 27, 2001",deDE,3,Michigan,ORL,https://www.basketball-reference.com/players/w/wagnefr01.html,2024-25,23.0,ORL,NBA,45.0,45.0,33.6,9.1,19.5,0.466,1.8,6.0,0.305,7.3,13.6,0.538,0.513,4.7,5.5,0.854,1.0,4.5,5.5,4.7,1.4,0.4,2.2,2.6,24.7
2,Caleb Houstan,SF,6-8,205.0,"January 9, 2003",caCA,2,Michigan,ORL,https://www.basketball-reference.com/players/h/houstca01.html,2024-25,22.0,ORL,NBA,41.0,5.0,11.4,0.9,2.8,0.333,0.8,2.4,0.323,0.1,0.4,0.4,0.474,0.2,0.3,0.909,0.3,0.7,1.0,0.4,0.2,0.1,0.1,1.0,2.9
4,Jalen Suggs,PG,6-5,205.0,"June 3, 2001",usUS,3,Gonzaga,ORL,https://www.basketball-reference.com/players/s/suggsja01.html,2024-25,23.0,ORL,NBA,35.0,35.0,28.6,5.6,13.7,0.41,2.2,6.9,0.314,3.5,6.8,0.506,0.489,2.8,3.1,0.882,0.7,3.4,4.0,3.7,1.5,0.9,2.9,2.8,16.2
10,Cory Joseph,PG,6-2,200.0,"August 20, 1991",caCA,13,Texas,ORL,https://www.basketball-reference.com/players/j/josepco01.html,2024-25,33.0,ORL,NBA,35.0,1.0,7.9,0.7,2.1,0.361,0.5,1.5,0.346,0.2,0.6,0.4,0.486,0.1,0.2,0.667,0.2,0.6,0.8,0.9,0.3,0.1,0.3,0.6,2.1
14,Gary Harris,SG,6-4,210.0,"September 14, 1994",usUS,10,Michigan State,ORL,https://www.basketball-reference.com/players/h/harriga01.html,2024-25,30.0,ORL,NBA,32.0,2.0,15.4,1.1,2.9,0.362,0.7,2.3,0.319,0.3,0.7,0.5,0.484,0.2,0.3,0.6,0.5,0.8,1.3,0.5,0.6,0.3,0.4,0.9,3.0
5,Paolo Banchero,PF,6-10,250.0,"November 12, 2002",usUS,2,Duke,ORL,https://www.basketball-reference.com/players/b/banchpa01.html,2024-25,22.0,ORL,NBA,31.0,31.0,33.8,8.2,18.7,0.44,1.8,5.7,0.316,6.4,13.0,0.495,0.489,6.0,8.5,0.702,1.0,5.9,7.0,4.8,0.7,0.7,3.0,2.2,24.3
21,Moritz Wagner,C,6-11,245.0,"April 26, 1997",deDE,6,Michigan,ORL,https://www.basketball-reference.com/players/w/wagnemo01.html,2024-25,27.0,ORL,NBA,30.0,1.0,18.8,4.7,8.3,0.562,0.9,2.5,0.36,3.8,5.8,0.649,0.616,2.6,3.7,0.718,1.3,3.6,4.9,1.4,0.8,0.4,1.6,1.8,12.9
12,Trevelin Queen(TW),0.0,6-6,190.0,"February 25, 1997",usUS,3,"College of Marin,New Mexico Military Institute,New Mexico State",ORL,https://www.basketball-reference.com/players/q/queentr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Mac McClung(TW),0.0,6-2,185.0,"January 6, 1999",usUS,2,"Georgetown,Texas Tech",ORL,https://www.basketball-reference.com/players/m/mccluma01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Ethan Thompson(TW),0.0,6-5,195.0,"May 4, 1999",usUS,R,Oregon State,ORL,https://www.basketball-reference.com/players/t/thompet01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Kelly Oubre Jr.,0.0,6-8,203.0,"December 9, 1995",usUS,9,Kansas,PHI,https://www.basketball-reference.com/players/j/jr.keke01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Guerschon Yabusele,C,6-8,260.0,"December 17, 1995",frFR,2,,PHI,https://www.basketball-reference.com/players/y/yabusgu01.html,2024-25,29.0,PHI,NBA,58.0,31.0,26.7,3.9,7.8,0.506,1.5,3.8,0.395,2.4,3.9,0.614,0.603,1.3,1.8,0.743,1.9,3.6,5.5,2.0,0.8,0.4,1.3,2.4,10.7
14,Ricky Council IV,0.0,6-6,205.0,"August 3, 2001",usUS,1,"Wichita State,Arkansas",PHI,https://www.basketball-reference.com/players/i/ivricri01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Tyrese Maxey,PG,6-2,200.0,"November 4, 2000",usUS,4,Kentucky,PHI,https://www.basketball-reference.com/players/m/maxeyty01.html,2024-25,24.0,PHI,NBA,52.0,52.0,37.7,9.2,21.0,0.437,3.1,9.2,0.337,6.1,11.8,0.515,0.511,4.9,5.6,0.879,0.3,3.1,3.3,6.1,1.8,0.4,2.4,2.2,26.3
30,Adem Bona,0.0,6-10,235.0,"March 28, 2003",ngNG,R,UCLA,PHI,https://www.basketball-reference.com/players/b/bonaaad01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Paul George,PF,6-8,220.0,"May 2, 1990",usUS,14,Fresno State,PHI,https://www.basketball-reference.com/players/g/georgpa01.html,2024-25,34.0,PHI,NBA,41.0,41.0,32.5,6.0,13.9,0.43,2.3,6.5,0.358,3.6,7.4,0.493,0.514,1.9,2.4,0.814,0.6,4.8,5.3,4.3,1.8,0.5,2.6,2.5,16.2
23,Eric Gordon,SG,6-3,215.0,"December 25, 1988",usUS,16,Indiana,PHI,https://www.basketball-reference.com/players/g/gordoer01.html,2024-25,36.0,PHI,NBA,39.0,13.0,19.7,2.2,5.2,0.426,1.4,3.5,0.409,0.8,1.7,0.463,0.564,0.9,1.2,0.75,0.2,1.0,1.2,1.7,0.7,0.3,0.7,0.8,6.8
"1, 5",Andre Drummond,C,6-11,279.0,"August 10, 1993",usUS,12,UConn,PHI,https://www.basketball-reference.com/players/d/drumman01.html,2024-25,31.0,PHI,NBA,38.0,21.0,18.8,3.0,5.8,0.509,0.1,0.5,0.167,2.9,5.4,0.539,0.516,1.4,2.3,0.614,2.8,5.2,7.9,0.9,1.0,0.4,1.4,2.4,7.4
7,Kyle Lowry,PG,6-0,196.0,"March 25, 1986",usUS,18,Villanova,PHI,https://www.basketball-reference.com/players/l/lowryky01.html,2024-25,38.0,PHI,NBA,33.0,12.0,18.9,1.2,3.4,0.351,0.8,2.5,0.337,0.3,0.8,0.393,0.477,0.8,1.0,0.818,0.3,1.6,2.0,2.8,0.9,0.3,0.6,1.8,4.0
11,Jeff Dowtin(TW),0.0,6-3,185.0,"May 10, 1997",usUS,3,Rhode Island,PHI,https://www.basketball-reference.com/players/d/dowtije01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Justin Edwards,0.0,6-6,203.0,"December 16, 2003",usUS,R,Kentucky,PHI,https://www.basketball-reference.com/players/e/edwarju01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Jared McCain,0.0,6-2,195.0,"February 20, 2004",usUS,R,Duke,PHI,https://www.basketball-reference.com/players/m/mccaija01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Joel Embiid,C,7-0,280.0,"March 16, 1994",cmCM,8,Kansas,PHI,https://www.basketball-reference.com/players/e/embiijo01.html,2024-25,30.0,PHI,NBA,19.0,19.0,30.2,7.4,16.6,0.444,1.2,4.1,0.299,6.2,12.5,0.492,0.481,7.8,8.9,0.882,1.9,6.3,8.2,4.5,0.7,0.9,3.3,2.2,23.8
5,Quentin Grimes,SG,6-5,205.0,"May 8, 2000",usUS,3,"Kansas,Houston",PHI,https://www.basketball-reference.com/players/g/grimequ01.html,2024-25,24.0,PHI,NBA,12.0,9.0,32.7,6.4,12.8,0.5,2.3,6.1,0.37,4.2,6.8,0.617,0.588,1.7,2.6,0.645,1.3,4.2,5.5,3.4,1.2,0.5,1.8,1.9,16.8
12,Jared Butler,0.0,6-3,195.0,"August 25, 2000",usUS,3,Baylor,PHI,https://www.basketball-reference.com/players/b/butleja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Lonnie Walker IV,0.0,6-4,204.0,"December 14, 1998",usUS,6,Miami (FL),PHI,https://www.basketball-reference.com/players/i/ivlonlo01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Alex Reese(TW),0.0,6-9,245.0,"May 21, 1999",usUS,R,Alabama,PHI,https://www.basketball-reference.com/players/r/reeseal01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Jalen Hood-Schifino(TW),0.0,6-6,215.0,"June 19, 2003",usUS,1,Indiana,PHI,https://www.basketball-reference.com/players/h/hood-ja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tyus Jones,PG,6-1,196.0,"May 10, 1996",usUS,9,Duke,PHO,https://www.basketball-reference.com/players/j/jonesty01.html,2024-25,28.0,PHO,NBA,62.0,56.0,28.4,3.8,8.6,0.444,2.0,4.9,0.408,1.8,3.7,0.491,0.56,0.7,0.8,0.885,0.5,1.9,2.4,5.8,0.9,0.1,1.3,0.9,10.4
22,Mason Plumlee,C,6-10,254.0,"March 5, 1990",usUS,11,Duke,PHO,https://www.basketball-reference.com/players/p/plumlma01.html,2024-25,34.0,PHO,NBA,62.0,18.0,18.0,1.7,2.8,0.601,0.0,0.0,0.0,1.7,2.7,0.612,0.601,1.1,1.7,0.66,1.6,4.8,6.4,1.9,0.5,0.7,0.8,2.2,4.5
1,Devin Booker,SG,6-6,206.0,"October 30, 1996",usUS,9,Kentucky,PHO,https://www.basketball-reference.com/players/b/bookede01.html,2024-25,28.0,PHO,NBA,57.0,57.0,37.4,8.6,18.8,0.457,2.7,7.7,0.349,5.9,11.0,0.533,0.529,6.1,6.9,0.893,1.0,3.0,4.0,6.9,1.1,0.2,2.8,2.6,26.0
00,Royce O'Neale,0.0,6-4,226.0,"June 5, 1993",usUS,7,"Denver,Baylor",PHO,https://www.basketball-reference.com/players/o/o'nearo01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Ryan Dunn,0.0,6-6,216.0,"January 7, 2003",usUS,R,Virginia,PHO,https://www.basketball-reference.com/players/d/dunnrry01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Grayson Allen,SG,6-4,198.0,"October 8, 1995",usUS,6,Duke,PHO,https://www.basketball-reference.com/players/a/allengr01.html,2024-25,29.0,PHO,NBA,51.0,3.0,24.9,3.4,7.6,0.447,2.4,5.6,0.432,1.0,2.0,0.49,0.607,1.4,1.7,0.809,0.5,2.6,3.2,2.1,0.9,0.3,1.1,1.5,10.6
35,Kevin Durant,PF,6-11,240.0,"September 29, 1988",usUS,16,Texas,PHO,https://www.basketball-reference.com/players/d/duranke01.html,2024-25,36.0,PHO,NBA,50.0,50.0,37.0,9.8,18.5,0.529,2.4,6.1,0.399,7.3,12.3,0.593,0.595,4.9,6.0,0.826,0.4,5.7,6.1,4.3,0.9,1.3,3.0,1.7,26.9
3,Bradley Beal,0.0,6-4,207.0,"June 28, 1993",usUS,12,Florida,PHO,https://www.basketball-reference.com/players/b/bealbbr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Oso Ighodaro,0.0,6-10,235.0,"July 14, 2002",usUS,R,Marquette,PHO,https://www.basketball-reference.com/players/i/ighodos01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Monte Morris,PG,6-2,183.0,"June 27, 1995",usUS,7,Iowa State,PHO,https://www.basketball-reference.com/players/m/morrimo01.html,2024-25,29.0,PHO,NBA,40.0,0.0,13.1,1.7,4.3,0.404,0.6,1.8,0.301,1.2,2.5,0.48,0.468,0.9,1.0,0.85,0.3,1.2,1.4,1.7,0.4,0.1,0.4,0.5,4.9
11,Bol Bol,0.0,7-3,220.0,"November 16, 1999",sdSD,5,Oregon,PHO,https://www.basketball-reference.com/players/b/bolbobo01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Nick Richards,0.0,7-0,245.0,"November 29, 1997",jmJM,4,Kentucky,PHO,https://www.basketball-reference.com/players/r/richani01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Damion Lee,0.0,6-5,210.0,"October 21, 1992",usUS,6,"Drexel,Louisville",PHO,https://www.basketball-reference.com/players/l/leedada01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Collin Gillespie(TW),0.0,6-1,195.0,"June 25, 1999",usUS,1,Villanova,PHO,https://www.basketball-reference.com/players/g/gilleco01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,TyTy Washington Jr.(TW),0.0,6-3,197.0,"November 15, 2001",usUS,2,Kentucky,PHO,https://www.basketball-reference.com/players/j/jr.(tty01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jalen Bridges(TW),0.0,6-8,225.0,"May 14, 2001",usUS,R,"West Virginia,Baylor",PHO,https://www.basketball-reference.com/players/b/bridgja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Vasilije MiciÄ,0.0,6-5,200.0,"January 13, 1994",rsRS,1,,PHO,https://www.basketball-reference.com/players/m/miciäva01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Cody Martin,0.0,6-5,205.0,"September 28, 1995",usUS,5,"NC State,Nevada",PHO,https://www.basketball-reference.com/players/m/martico01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Toumani Camara,0.0,6-8,220.0,"May 8, 2000",beBE,1,Dayton,POR,https://www.basketball-reference.com/players/c/camarto01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Anfernee Simons,SG,6-3,181.0,"June 8, 1999",usUS,6,,POR,https://www.basketball-reference.com/players/s/simonan01.html,2024-25,25.0,POR,NBA,60.0,60.0,32.7,6.8,15.8,0.427,3.0,8.3,0.368,3.7,7.6,0.491,0.523,2.6,2.8,0.905,0.3,2.4,2.8,5.0,0.9,0.1,2.1,1.7,19.1
8,Deni Avdija,0.0,6-9,210.0,"January 3, 2001",ilIL,4,,POR,https://www.basketball-reference.com/players/a/avdijde01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Shaedon Sharpe,0.0,6-6,200.0,"May 30, 2003",caCA,2,Kentucky,POR,https://www.basketball-reference.com/players/s/sharpsh01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00,Scoot Henderson,0.0,6-3,202.0,"February 3, 2004",usUS,1,,POR,https://www.basketball-reference.com/players/h/hendesc01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Kris Murray,0.0,6-8,220.0,"August 19, 2000",usUS,1,Iowa,POR,https://www.basketball-reference.com/players/m/murrakr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Dalano Banton,PG,6-9,204.0,"November 7, 1999",caCA,3,Nebraska,POR,https://www.basketball-reference.com/players/b/bantoda01.html,2024-25,25.0,POR,NBA,50.0,0.0,15.2,2.9,6.9,0.423,1.1,3.0,0.368,1.8,3.9,0.466,0.504,1.3,1.9,0.71,0.4,1.6,1.9,2.1,0.6,0.5,1.3,0.8,8.3
23,Donovan Clingan,0.0,7-2,280.0,"February 23, 2004",usUS,R,UConn,POR,https://www.basketball-reference.com/players/c/clingdo01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Jabari Walker,0.0,6-9,215.0,"July 30, 2002",usUS,2,Colorado,POR,https://www.basketball-reference.com/players/w/walkeja01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Jerami Grant,PF,6-7,210.0,"March 12, 1994",usUS,10,Syracuse,POR,https://www.basketball-reference.com/players/g/grantje01.html,2024-25,30.0,POR,NBA,46.0,46.0,32.3,4.5,12.2,0.37,2.2,6.2,0.358,2.3,6.0,0.383,0.461,2.9,3.5,0.843,0.6,2.9,3.5,2.2,0.9,1.0,1.4,2.3,14.2
21,Rayan Rupert,0.0,6-6,205.0,"May 31, 2004",frFR,1,,POR,https://www.basketball-reference.com/players/r/ruperra01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
